motivation_average,originality_average,score_total,motivation,originality
0.999928474,0.618689356,3,1,1
0.214537389,0.756175021,4,0,1
0.999211669,0.353694815,3,1,0
0.254929394,2.23E-05,2,0,0
0.000507011,0.749158355,4,0,1
0.178359156,0.292374647,4,0,0
0.999666661,0.525542419,4,1,1
0.500334777,0.315235189,4,1,0
0.499991008,6.95E-05,4,0,0
0.99981755,2.15E-05,4,1,0
0.994243175,0.496769719,6,1,0
0.999934554,0.386766892,3,1,0
0.999724269,0.999984503,4,1,1
0.000127013,0.284313688,1,0,0
0.99992156,0.658683928,4,1,1
0.998775989,0.664048035,5,1,1
0.499982649,0.557322385,4,0,1
0.00032579,0.594322347,4,0,1
0.376663983,0.522614792,4,0,1
0.999920805,0.750110085,4,1,1
0.999928236,0.666662507,4,1,1
0.450656515,0.199548394,5,0,0
0.478114454,4.91E-05,2,0,0
0.999927938,0.375969903,5,1,0
0.999748528,0.997015456,4,1,1
0.999937057,0.412246336,5,1,0
0.032312677,2.46E-05,4,0,0
0.999912381,0.749991412,4,1,1
0.000216384,0.006501269,5,0,0
0.344629283,0.149081429,4,0,0
6.88E-05,0.999543369,2,0,1
0.99984467,0.244178679,4,1,0
0.790822923,0.4999703,5,1,0
0.619857073,0.648623074,5,1,1
0.501338016,0.339913312,4,1,0
0.999930859,0.787272523,4,1,1
0.499861447,0.521897673,5,0,1
0.999918401,0.397080595,6,1,0
0.99990809,2.56E-05,4,1,0
0.999932289,0.663906057,6,1,1
0.99991858,0.658738402,6,1,1
0.00027004,3.25E-05,3,0,0
0.962470174,0.957400608,7,1,1
0.000539391,0.176889353,3,0,0
0.999925971,0.41068887,3,1,0
0.200918714,0.999971628,4,0,1
0.037199326,5.67E-05,5,0,0
0.999928117,0.250447174,4,1,0
0.999837279,0.499525882,5,1,0
0.500378595,0.219629346,4,1,0
0.00054678,2.33E-05,5,0,0
0.000101492,0.50000226,6,0,1
0.999936104,0.280371898,5,1,0
8.90E-05,0.500001774,6,0,1
0.500022377,0.177370543,4,1,0
0.983434856,0.222213558,4,1,0
0.999932766,0.239339061,6,1,0
0.324503934,0.486263287,3,0,0
0.499993479,0.500077608,6,0,1
0.334189093,0.499745644,4,0,0
0.32541167,0.400006663,5,0,0
0.999907851,0.332700763,5,1,0
0.00033829,0.334800601,5,0,0
0.999925494,0.499964027,4,1,0
0.334910136,0.148728838,5,0,0
0.999912202,0.993969182,6,1,1
0.256194264,0.55334742,4,0,1
0.999908924,0.459382655,6,1,0
0.999889374,0.580789449,5,1,1
0.999923587,0.749384794,6,1,1
0.250162172,0.313953266,4,0,0
0.944589734,0.410150432,4,1,0
0.000535112,0.24412493,5,0,0
7.00E-05,0.957653821,6,0,1
0.345497433,0.622849334,4,0,1
0.999925256,0.99319154,3,1,1
0.818069239,0.999254242,4,1,1
0.666611241,0.699142481,4,1,1
8.16E-05,0.403926197,5,0,0
6.17E-05,0.181739912,4,0,0
0.999910116,0.33255634,4,1,0
0.999925256,0.007708971,4,1,0
7.87E-05,0.502965352,3,0,1
0.036117867,0.548308266,5,0,1
0.999916553,0.665086275,4,1,1
0.999715626,0.365406443,4,1,0
0.501202689,0.498422519,5,1,0
0.000846679,0.210861821,5,0,0
0.999935031,0.434380262,6,1,0
0.963435292,0.474165939,4,1,0
0.998885453,0.333345526,3,1,0
0.999933958,0.376046138,6,1,0
0.997517288,0.638219312,5,1,1
0.85607632,0.306569329,3,1,0
0.500024882,0.428488422,4,1,0
0.267631531,0.271123041,5,0,0
0.000112089,0.248291221,4,0,0
0.000164705,0.334204655,3,0,0
0.252522939,0.322053739,4,0,0
0.999898493,0.688585455,5,1,1
0.99595499,0.999981225,4,1,1
0.99805212,2.80E-05,4,1,0
0.201564661,0.312244199,4,0,0
0.999915838,2.91E-05,4,1,0
0.000368132,0.500007665,3,0,1
0.441289008,0.007782988,5,0,0
0.99965632,0.374076567,5,1,0
9.98E-05,0.252157312,4,0,0
0.286370183,0.13128224,4,0,0
6.68E-05,0.01453004,3,0,0
0.999925733,0.611288582,4,1,1
0.999765217,0.500587763,4,1,1
0.951834321,0.499998634,4,1,0
0.003778206,2.17E-05,4,0,0
0.308683218,0.638371324,6,0,1
0.500022848,0.379045777,6,1,0
0.020365251,0.391707769,3,0,0
0.000142558,0.199981907,5,0,0
0.522761712,0.361531692,4,1,0
7.83E-05,0.739928098,5,0,1
0.002284168,0.14775119,4,0,0
0.50001844,0.497052695,4,1,0
0.999851465,0.197602607,4,1,0
8.69E-05,0.270012287,4,0,0
0.66664312,0.499990307,4,1,0
0.014196256,0.333763142,4,0,0
0.923335969,0.199996211,6,1,0
0.333375954,0.427347075,5,0,0
0.999877453,0.001569248,3,1,0
0.494183323,0.500001798,6,0,1
0.999913931,0.496998101,6,1,0
0.999908686,0.335954392,4,1,0
0.000469671,0.249568032,6,0,0
0.999928951,0.33331067,5,1,0
0.000116987,0.945191324,5,0,1
0.200264069,0.365407326,2,0,0
0.500033583,0.781021047,5,1,1
0.799917711,0.731991027,5,1,1
9.50E-05,0.498022839,5,0,0
0.983071834,0.326270269,4,1,0
0.999235868,0.204103327,4,1,0
6.84E-05,0.749990321,3,0,1
0.999934554,8.59E-05,4,1,0
0.749939735,0.771613529,5,1,1
0.99990809,0.443245232,4,1,0
0.994791031,0.499985402,3,1,0
0.002404095,3.10E-05,4,0,0
0.999920607,0.666231637,3,1,1
0.99971348,0.500107828,7,1,1
0.999900222,0.392399922,6,1,0
0.999902368,0.743549158,6,1,1
0.999922514,0.501973457,6,1,1
0.998078346,0.200015056,5,1,0
0.000571856,0.499999228,2,0,0
0.676587117,0.724679932,6,1,1
0.999880314,0.068090877,5,1,0
0.999901354,2.88E-05,4,1,0
0.666549542,0.249800682,4,1,0
0.010027982,0.006726249,4,0,0
0.333403461,0.264927286,3,0,0
0.666640898,0.286438429,4,1,0
9.99E-05,0.999984264,4,0,1
0.999922991,0.666346312,4,1,1
0.003756925,0.513709094,4,0,1
0.999937415,0.999984026,4,1,1
0.999936104,0.998989493,3,1,1
0.500774626,0.499999203,3,1,0
0.500037724,0.7499433,5,1,1
0.999931097,0.365888013,5,1,0
0.999896884,0.243938378,5,1,0
0.999910593,0.323673755,4,1,0
7.75E-05,0.449406557,5,0,0
0.999914765,0.219597349,4,1,0
0.9999336,0.425869754,5,1,0
0.994066656,0.494830173,4,1,0
0.000442887,0.002242838,4,0,0
0.00013674,0.341496482,5,0,0
0.000123177,0.514650288,3,0,1
0.000123812,0.218595889,4,0,0
0.999907017,0.202043553,4,1,0
0.000127611,0.001612374,4,0,0
0.9999156,0.599102145,6,1,1
0.999928792,0.749091521,6,1,1
0.999933362,0.069703989,3,1,0
0.666640519,0.011002859,3,1,0
0.003159118,0.000827584,8,0,0
0.998218954,2.07E-05,6,1,0
9.94E-05,0.999690533,6,0,1
0.292488143,0.001328087,3,0,0
0.999938726,0.379075727,3,1,0
0.332116935,0.045776655,1,0,0
0.99992466,0.965312034,3,1,1
0.999897361,2.01E-05,3,1,0
0.999849439,2.42E-05,8,1,0
0.000695536,0.947958454,8,0,1
0.999833584,0.686728118,6,1,1
0.99985981,2.48E-05,6,1,0
0.000115838,0.147042088,6,0,0
0.999919772,0.399687467,3,1,0
0.999923825,0.250194717,6,1,0
0.500176704,0.300009421,6,1,0
0.999931097,0.989455998,6,1,1
0.999912858,0.498792579,6,1,0
0.749914154,0.787673384,3,1,1
0.000939928,0.328713914,1,0,0
0.998455882,0.268151771,3,1,0
7.37E-05,0.49228873,3,0,0
0.725153896,0.434090612,1,1,0
7.89E-05,0.003708065,8,0,0
0.07950406,0.324607431,8,0,0
0.999916434,0.35672895,6,1,0
0.999935508,0.999983788,8,1,1
0.748685241,0.973787516,8,1,1
0.99992305,2.08E-05,6,1,0
0.333290152,0.500194972,1,0,1
0.999933362,0.499996543,6,1,0
0.998049051,0.500081371,3,1,1
0.999879003,0.601585761,6,1,1
0.957967162,0.333341472,3,1,0
0.876788914,0.441976146,6,1,0
0.611964278,0.999094605,6,1,1
0.99993062,0.499906025,3,1,0
0.999916613,0.391286666,6,1,0
0.99992311,0.333341377,3,1,0
0.503819585,0.000142066,3,1,0
0.371066414,2.53E-05,1,0,0
0.00422706,0.999952674,3,0,1
0.9999125,0.999937812,6,1,1
0.910853684,0.613762543,6,1,1
0.99992907,0.144426654,6,1,0
0.274982661,1.98E-05,3,0,0
0.165784792,0.250528572,3,0,0
0.999922872,0.267297967,3,1,0
0.999920726,2.38E-05,3,1,0
0.775287255,0.60408079,6,1,1
0.499998041,0.42488762,3,0,0
0.999796927,0.497622874,6,1,0
0.996517658,0.999981761,6,1,1
0.999898434,0.748255968,8,1,1
0.000855822,0.63066779,6,0,1
0.000148231,0.991978645,6,0,1
0.475581325,0.750290257,3,0,1
0.977873474,0.399014161,3,1,0
0.000217603,0.374830248,8,0,0
0.724851727,0.253066347,1,1,0
8.43E-05,0.190887969,1,0,0
0.0001016,0.666637861,6,0,1
0.999932766,0.377092889,6,1,0
8.13E-05,0.64559887,6,0,1
0.988293171,0.333730391,6,1,0
0.9999336,0.664403599,6,1,1
0.621668953,0.400218137,3,1,0
0.999904037,2.30E-05,6,1,0
0.000107163,0.666660653,6,0,1
0.006224643,0.788459786,3,0,1
0.999385834,0.333390664,3,1,0
0.000320446,2.92E-05,8,0,0
0.002019573,2.09E-05,3,0,0
0.999837995,0.391358611,6,1,0
0.996506184,0.284422254,3,1,0
0.999725997,0.00335778,3,1,0
0.000797605,0.998778075,6,0,1
8.58E-05,0.843479931,3,0,1
0.333334733,7.89E-05,1,0,0
0.999293923,0.373516094,1,1,0
0.9824844,0.005328875,6,1,0
0.906435549,0.129279748,6,1,0
0.000117124,0.499559384,6,0,0
0.000120635,0.331109895,3,0,0
0.986098766,2.35E-05,3,1,0
0.651653012,0.670184505,6,1,1
0.999938965,0.35049174,3,1,0
0.999807775,0.67342525,8,1,1
0.000133015,0.499776236,1,0,0
0.999914289,0.981131792,3,1,1
0.005559104,5.91E-05,3,0,0
0.999939322,0.500004491,6,1,1
0.999940872,0.499991718,6,1,0
0.499999579,2.24E-05,6,0,0
0.523815475,0.500003545,3,1,1
0.000470696,0.182495734,1,0,0
0.693844453,0.500004289,3,1,1
8.48E-05,0.298332146,8,0,0
0.999444067,0.567684449,8,1,1
0.999434412,0.542382572,3,1,1
0.025652572,0.999976993,8,0,1
0.999931653,0.665291193,3,1,1
0.536506614,0.501657485,3,1,1
0.998143733,0.996168375,8,1,1
0.331837729,0.499729395,6,0,0
0.500007488,0.749965494,3,1,1
0.999583185,0.000201902,3,1,0
0.530902265,0.004731387,3,1,0
0.255356154,0.183109972,3,0,0
0.228525817,0.745067982,8,0,1
0.321308388,0.368335859,6,0,0
0.499866408,0.500014429,3,0,1
0.998874009,0.400173608,8,1,0
0.583837867,0.666659179,3,1,1
0.999929428,0.557583464,1,1,1
0.760652483,0.311078545,3,1,0
0.999923766,0.997120112,3,1,1
0.499852901,0.37322906,8,0,0
0.993721664,0.999962568,3,1,1
0.499987702,0.255065197,3,0,0
0.004113716,0.220899096,6,0,0
0.999934912,0.200039956,3,1,0
0.130631015,2.06E-05,6,0,0
0.999915481,0.200643856,3,1,0
0.285253492,2.11E-05,1,0,0
7.09E-05,0.14190578,1,0,0
0.499880666,0.403398645,6,0,0
0.999932051,0.999977231,8,1,1
0.99992919,0.16239946,3,1,0
0.000139303,2.27E-05,3,0,0
0.000246249,0.010127151,1,0,0
0.999908447,3.46E-05,3,1,0
0.999906778,0.250010932,3,1,0
0.001506691,0.665789038,1,0,1
8.07E-05,2.09E-05,1,0,0
0.9999336,0.9683052,1,1,1
0.496103073,2.14E-05,1,0,0
0.000572327,0.333562281,6,0,0
0.999925375,0.559323992,3,1,1
0.999922037,0.333344595,6,1,0
0.023834174,0.203916477,6,0,0
0.964998007,0.300416835,6,1,0
0.000149106,1.98E-05,6,0,0
0.49968077,0.499996086,3,0,0
0.357556014,0.250022546,6,0,0
0.999916077,0.999981085,6,1,1
0.999923944,0.027614637,6,1,0
8.16E-05,0.241364837,3,0,0
0.499893492,2.35E-05,6,0,0
0.999913275,0.571438164,3,1,1
9.69E-05,0.452037969,6,0,0
0.76646775,0.442572514,3,1,0
0.902052462,0.563744157,1,1,1
0.998974204,0.250014013,3,1,0
0.500004129,0.095552452,1,1,0
0.023567005,0.499801402,3,0,0
7.02E-05,0.143124549,3,0,0
0.999913514,0.994000092,3,1,1
0.99992466,0.999972343,1,1,1
0.998969913,2.41E-05,3,1,0
0.999894857,0.430593706,3,1,0
0.997677147,0.246290285,8,1,0
0.012497111,0.395883978,3,0,0
0.66674109,0.650295012,3,1,1
0.999739617,0.666663212,3,1,1
0.999929905,0.250021166,3,1,0
0.999893188,0.599918777,1,1,1
0.334081139,0.137042284,3,0,0
0.712929353,0.589748461,8,1,1
0.999927878,0.341086791,8,1,0
0.500022285,0.829413011,8,1,1
0.001230309,2.64E-05,8,0,0
0.341532864,0.333348569,8,0,0
0.002071075,0.004823722,6,0,0
0.999905825,0.999981046,6,1,1
0.500018662,0.499998347,3,1,0
0.42593727,0.400034741,1,0,0
0.999930501,0.977880756,8,1,1
0.999929905,0.496900818,3,1,0
8.26E-05,0.334460996,3,0,0
8.08E-05,0.499968676,6,0,0
0.750665871,0.735314003,3,1,1
0.516782112,0.334206873,3,1,0
0.999899924,0.459570659,1,1,0
0.500004119,0.499411802,3,1,0
0.999641299,2.34E-05,6,1,0
0.99994123,0.599439487,3,1,1
0.993938655,0.421696336,3,1,0
0.00023891,0.009785131,6,0,0
0.999912739,0.999748806,8,1,1
8.26E-05,0.341567316,3,0,0
0.999915242,0.749868652,3,1,1
8.76E-05,0.189717534,3,0,0
0.040454532,0.324114067,3,0,0
7.03E-05,0.600000655,3,0,1
0.447875675,0.383668577,3,0,0
0.999406934,0.992723852,6,1,1
0.000559995,0.536924488,6,0,1
0.998708367,0.43410731,6,1,0
8.76E-05,0.070235395,3,0,0
0.999933362,0.500028064,6,1,1
0.512482895,0.499897139,6,1,0
0.999922991,0.45229271,3,1,0
0.003615919,0.199907014,1,0,0
0.000163132,0.435707252,3,0,0
6.24E-05,0.179023228,3,0,0
0.999922991,0.999981999,8,1,1
0.9999336,0.749968501,6,1,1
0.500005593,0.498944442,3,1,0
0.999932051,0.491439064,6,1,0
0.999917746,0.999979258,6,1,1
0.999887705,0.500012235,6,1,1
0.999931216,0.999981761,6,1,1
0.819697231,0.666703267,3,1,1
0.999929607,0.788683833,3,1,1
0.999914527,0.84772093,6,1,1
0.005317721,0.930542548,8,0,1
0.999918818,0.993581295,6,1,1
0.996194601,0.607312574,6,1,1
0.996943692,0.995777885,6,1,1
7.00E-05,0.999552548,3,0,1
0.500003977,0.618920318,3,1,1
8.21E-05,0.782303393,3,0,1
0.504699005,0.666664151,3,1,1
0.999913514,0.750961989,3,1,1
0.999569595,0.999962568,6,1,1
0.688179266,0.672425186,3,1,1
0.999849916,0.00011643,8,1,0
0.017132686,0.518758494,3,0,1
0.999932408,0.25002643,6,1,0
0.997474611,0.166897412,6,1,0
0.424601988,0.653868561,6,0,1
0.500705209,0.25004148,6,1,0
0.025722183,0.487045808,8,0,0
0.510524821,0.693756185,6,1,1
0.999900997,0.999979973,6,1,1
0.000204765,2.53E-05,6,0,0
7.44E-05,0.000337411,6,0,0
0.999919713,0.224990086,3,1,0
0.871264915,0.14289018,1,1,0
0.49936142,2.68E-05,1,0,0
0.688928127,0.023963347,3,1,0
0.666740447,0.249943469,3,1,0
0.998381138,0.792156016,8,1,1
7.08E-05,0.612733982,6,0,1
6.91E-05,3.00E-05,1,0,0
0.998302102,0.333318125,6,1,0
0.50003892,0.600237753,6,1,1
6.92E-05,0.676610909,1,0,1
0.9783687,0.300321253,6,1,0
0.00018043,0.666620938,3,0,1
0.499994324,0.500019441,3,0,1
0.921130732,0.496756948,1,1,0
0.005112275,0.370182769,1,0,0
0.998763442,0.400356691,3,1,0
0.999900341,0.797964297,6,1,1
0.999367694,0.49914727,6,1,0
0.00043449,0.30807542,6,0,0
0.145019263,0.330823365,6,0,0
0.000193019,0.250029427,1,0,0
0.999927878,3.08E-05,6,1,0
0.633917059,0.166525838,8,1,0
8.24E-05,0.333913005,3,0,0
0.99991107,0.172449903,3,1,0
0.501015107,0.244862213,6,1,0
0.500195021,0.7537001,6,1,1
0.997032881,0.782318015,8,1,1
0.999882102,0.599993991,3,1,1
0.000134894,0.597736581,3,0,1
0.99939537,2.01E-05,3,1,0
0.999920368,0.729406833,6,1,1
0.999932766,0.399979567,3,1,0
0.999919772,0.999887248,8,1,1
0.999829888,0.24955875,3,1,0
0.999938488,0.999965966,3,1,1
0.498771697,3.79E-05,6,0,0
0.500008332,0.378311671,3,1,0
0.999904156,0.251129789,6,1,0
0.499968473,0.117149517,3,0,0
6.70E-05,0.953930795,3,0,1
7.30E-05,0.498946601,6,0,0
0.999931812,0.73147271,6,1,1
0.999557316,0.990474135,8,1,1
0.999535322,0.981172502,3,1,1
0.999798,0.25001258,3,1,0
0.500601507,0.714275382,8,1,1
0.553140614,0.334519884,8,1,0
0.999929845,0.612309745,6,1,1
0.999912858,0.50000398,3,1,1
0.9999336,0.749760035,8,1,1
0.998583555,0.714261587,8,1,1
0.973941088,0.502561213,6,1,1
0.499999576,2.43E-05,1,0,0
0.999925852,0.50091445,6,1,1
0.999925494,0.374987131,8,1,0
0.465106375,0.333344846,6,0,0
0.361352563,3.34E-05,1,0,0
0.500419278,0.599903954,6,1,1
0.000421033,2.43E-05,1,0,0
0.948298434,0.250621644,3,1,0
0.999872804,0.331696374,8,1,0
0.005279545,2.44E-05,1,0,0
0.000107856,0.249280165,6,0,0
0.996051684,0.75978128,3,1,1
0.999923468,0.425436612,8,1,0
0.660320655,0.401184571,8,1,0
0.999904156,0.22838207,3,1,0
0.998263806,0.500021074,6,1,1
0.450471879,0.999982119,6,0,1
0.999850273,0.290472336,6,1,0
0.666638611,0.500003366,6,1,1
0.250556908,0.268707227,6,0,0
0.499995347,0.378609576,3,0,0
6.65E-05,0.900716722,3,0,1
0.999921441,0.666660011,3,1,1
0.999914289,0.999978781,3,1,1
0.999927878,0.308464103,3,1,0
0.000235914,0.168197493,3,0,0
0.999924064,0.533379835,6,1,1
0.000173473,2.92E-05,1,0,0
0.500005629,0.563956991,1,1,1
0.000386374,0.999981165,6,0,1
0.999883533,0.499995987,6,1,0
0.997272909,0.747512144,3,1,1
0.999927223,0.666666426,3,1,1
0.496849906,0.333481423,6,0,0
0.999809086,0.468400558,3,1,0
0.509188489,0.324667648,3,1,0
0.004236179,0.002031242,6,0,0
0.999935031,0.000284866,6,1,0
0.999177277,0.421892749,3,1,0
0.50000304,0.666516152,3,1,1
0.003067379,0.000764058,6,0,0
0.482991642,0.999978185,6,0,1
0.999938488,0.000598001,6,1,0
0.000298051,0.999971628,3,0,1
0.319821563,0.001421739,3,0,0
0.247089715,0.036105584,3,0,0
0.100265292,0.250008471,1,0,0
9.49E-05,0.500000737,3,0,1
0.500024277,0.660243277,6,1,1
0.954217076,0.599484418,6,1,1
0.958725691,0.999979973,1,1,1
0.25638278,0.486681858,3,0,0
0.268051863,5.97E-05,3,0,0
7.49E-05,2.81E-05,3,0,0
0.999926607,0.607439713,6,1,1
0.999930263,0.83191216,8,1,1
0.999807417,2.67E-05,3,1,0
0.00023321,0.222867194,6,0,0
0.499911945,0.333342949,6,0,0
0.666761667,0.250018497,3,1,0
0.999935508,0.394894415,3,1,0
0.99992466,0.327949907,3,1,0
0.999692321,0.699801064,8,1,1
0.500038561,0.476082147,8,1,0
0.333393911,0.500005923,6,0,1
0.924027085,2.69E-05,3,1,0
0.962813735,0.666646804,8,1,1
0.999921441,3.45E-05,8,1,0
0.999934435,0.99934423,8,1,1
0.99993217,0.497016538,6,1,0
9.25E-05,0.594634998,8,0,1
0.588167414,0.290774167,6,1,0
0.742298841,0.003214367,8,1,0
7.16E-05,0.092876313,6,0,0
0.999917984,0.613211486,3,1,1
0.500454948,0.999979138,3,1,1
0.99666214,0.997447491,3,1,1
0.5880647,0.99997735,6,1,1
0.999925256,0.252066845,6,1,0
0.998878658,0.383453049,3,1,0
0.999928474,0.47802068,1,1,0
0.999935269,0.500172415,3,1,1
7.54E-05,0.436913402,8,0,0
0.656744063,0.500023018,6,1,1
0.999931455,0.999893904,6,1,1
0.700924188,0.999962986,6,1,1
6.97E-05,2.58E-05,1,0,0
0.000145246,0.314784494,3,0,0
0.849115938,0.786582806,6,1,1
0.00204648,0.702308444,6,0,1
8.69E-05,0.334641271,3,0,0
8.82E-05,0.503011454,6,0,1
0.99991703,0.273187662,3,1,0
6.55E-05,0.000309498,3,0,0
0.999930382,0.499668191,3,1,0
0.999919653,0.999872953,3,1,1
0.667201152,0.225053666,3,1,0
7.14E-05,0.665707315,3,0,1
7.94E-05,0.236209668,3,0,0
0.250026965,0.228075105,1,0,0
0.999869943,0.333047472,1,1,0
0.999885619,0.538585153,6,1,1
0.999908328,0.999967933,6,1,1
0.996815721,0.516638413,8,1,1
0.999912977,0.999977112,6,1,1
0.999903798,0.976993024,6,1,1
0.999927461,0.496073667,3,1,0
0.999932826,3.64E-05,6,1,0
0.000306909,0.080525133,8,0,0
0.00619423,2.49E-05,6,0,0
0.999806702,0.500002993,6,1,1
0.999915481,0.999985456,6,1,1
0.974510908,0.973733187,6,1,1
0.891967177,0.999984384,6,1,1
0.999820769,3.82E-05,6,1,0
0.00025314,0.333685896,3,0,0
0.333369601,0.200008218,3,0,0
0.000105269,2.11E-05,1,0,0
0.000206856,0.999982357,3,0,1
0.999920249,0.979457304,6,1,1
0.003241996,0.999981999,6,0,1
0.999928832,0.333351014,6,1,0
0.999853373,0.500331795,6,1,1
0.999902487,0.500000008,3,1,1
0.991765499,0.998916388,3,1,1
0.999926388,0.999946773,3,1,1
0.333368743,0.250008222,6,0,0
0.000461368,2.15E-05,6,0,0
0.50002136,0.500003793,6,1,1
8.05E-05,0.014979681,1,0,0
0.999188244,0.500611914,6,1,1
0.850751102,0.400751863,6,1,0
0.999932289,0.77638312,6,1,1
0.500000759,0.671846184,6,1,1
0.999920249,0.499950472,1,1,0
0.179801814,0.235835328,3,0,0
0.074260175,0.094749786,6,0,0
0.857319832,0.595766006,6,1,1
0.214292915,0.395362225,3,0,0
0.999920666,0.472954807,1,1,0
0.516231243,0.229172808,3,1,0
0.138186932,0.657238344,6,0,1
6.50E-05,0.483835859,1,0,0
0.999937415,0.499996953,8,1,0
8.32E-05,2.72E-05,1,0,0
0.999924779,0.666687108,1,1,1
0.999922276,0.999975204,3,1,1
0.514715493,0.500000507,6,1,1
0.996927202,0.749982174,6,1,1
0.476430404,0.502186828,6,0,1
0.999924779,0.999982357,3,1,1
0.991726041,0.999940693,1,1,1
0.999923348,0.364068969,3,1,0
0.999865413,0.999983549,8,1,1
0.999447048,0.666667588,6,1,1
0.500216208,0.335624809,6,1,0
0.999932647,0.504907745,3,1,1
0.000169175,0.000179721,3,0,0
0.090182945,2.22E-05,3,0,0
0.999935865,0.20001894,1,1,0
0.999930382,0.970300198,3,1,1
0.212397456,0.568986356,6,0,1
0.999882758,0.999960423,8,1,1
0.500007193,0.551385563,3,1,1
0.999929428,0.565325159,6,1,1
0.514557407,0.171498813,1,1,0
0.000114566,0.648385388,3,0,1
0.005900179,0.998411953,1,0,1
7.93E-05,0.331803976,1,0,0
0.999915481,0.436049535,3,1,0
0.747606965,0.656369369,8,1,1
0.018586822,0.999983311,3,0,1
0.999931812,0.249960169,6,1,0
0.999675632,0.999298394,1,1,1
0.002500707,0.616586714,6,0,1
0.019728804,0.998490959,6,0,1
0.333364076,0.333348185,3,0,0
0.999873757,0.250910899,3,1,0
0.999824822,0.355863808,3,1,0
0.999818742,2.08E-05,3,1,0
0.999939203,0.500004062,8,1,1
0.999914765,0.666623374,8,1,1
0.999810636,0.639319372,6,1,1
0.999920726,0.333186319,3,1,0
0.996523172,0.008548994,3,1,0
0.999930382,0.333406203,1,1,0
0.99992919,0.999945998,3,1,1
0.000835002,0.096692046,3,0,0
0.508658282,0.328636135,6,1,0
0.999926448,0.631780441,6,1,1
8.41E-05,0.142881704,6,0,0
0.99992156,0.201046048,6,1,0
0.530055732,0.289721331,6,1,0
0.44089302,0.999599278,3,0,1
0.999934912,0.500002294,8,1,1
0.999930263,0.999980569,6,1,1
0.997683406,0.333346809,3,1,0
0.999933481,0.304881173,8,1,0
0.999913454,0.16392335,3,1,0
0.0002612,0.309418356,3,0,0
0.991825402,0.333334263,6,1,0
0.95846054,0.399780216,3,1,0
0.999922872,0.999976397,3,1,1
0.000532894,0.166642422,3,0,0
0.501548423,0.571612315,1,1,1
0.332256105,0.207082822,6,0,0
0.999932289,9.48E-05,3,1,0
0.999930859,2.84E-05,3,1,0
0.6666446,0.621981259,1,1,1
0.000148117,0.96217826,1,0,1
0.99982053,0.970472246,6,1,1
0.999928832,3.91E-05,6,1,0
0.105039552,0.500219875,3,0,1
0.34100756,0.383381334,6,0,0
0.00070239,0.250009329,6,0,0
0.00908318,0.357446158,3,0,0
0.9998734,0.447642787,3,1,0
7.99E-05,0.341819519,3,0,0
0.999934673,0.677729122,6,1,1
0.000134329,0.225332412,3,0,0
0.080012843,2.28E-05,3,0,0
0.999473751,0.297317508,6,1,0
0.999937296,0.999872684,1,1,1
7.16E-05,2.96E-05,6,0,0
0.999933362,0.250011188,3,1,0
0.999901652,0.542993397,6,1,1
0.969492078,0.167967076,1,1,0
0.999920726,0.332463314,3,1,0
0.920260012,0.664503394,6,1,1
0.668359901,0.606495327,6,1,1
0.000533257,0.06808188,8,0,0
0.928269356,0.999788314,3,1,1
0.660177271,0.339329629,6,1,0
0.335214291,0.12536555,3,0,0
9.37E-05,2.05E-05,3,0,0
0.988819987,0.396876372,1,1,0
0.707832292,3.55E-05,3,1,0
0.017034977,0.143425544,6,0,0
0.999933481,0.242149665,6,1,0
0.500068908,0.544236906,3,1,1
0.999922276,0.555486111,8,1,1
