clarity_average,contribution_average,evidence_average,motivation_average,originality_average,relatedwork_average,relevance_average,clarity_num,contribution_num,evidence_num,motivation_num,originality_num,relatedwork_num,relevance_num,score_total
1.49E-05,0.597488589,0.252693818,0.999922633,0.999982595,0,0.498380694,11,5,4,1,1,0,2,3
0.499917956,0.83147794,0.000480652,0.999914587,0.636763307,0,0,6,3,4,2,5,0,0,6
0.199899543,0.32340467,0.170628946,0.520919483,0.499896835,4.91E-05,0,5,1,3,2,2,2,0,4
0.001308373,0.999381185,2.45E-05,6.52E-05,0.415310483,0,0,5,1,1,1,2,0,0,2
0.00185335,0,1.97E-05,0.9997769,0.500004837,8.76E-05,0,1,0,2,1,2,1,0,3
0.333336471,0,0.333462609,0.99993217,0.002487586,0,0,3,0,3,1,1,0,0,6
2.04E-05,0,0.007267633,0.665721899,0.999981821,0,0.997727454,2,0,3,3,2,0,1,4
0.173314192,0.018048482,2.21E-05,0.000352579,0.038039362,0.000148425,0,5,1,2,2,3,2,0,5
0.307696841,0.555116433,0.133501107,0.999795377,0.360010396,0.282202516,0.612155795,13,9,15,1,19,3,1,4
0.20003708,0.498969003,5.27E-05,0.999920666,0.479394274,0.000127864,0,5,2,5,2,11,1,0,6
0.999982953,0.198043078,0.428021595,0.584694199,0.501866804,0,0,2,1,2,2,2,0,0,6
1.13E-05,0.003415254,0.193679731,0.666736358,0.272620455,0,0,4,6,6,3,11,0,0,6
2.92E-05,0.499411142,0.000708483,0.999916613,0.499629522,0.666029469,0.253276129,1,12,12,2,4,3,4,6
0.999978542,0.671339416,0.342499149,0.999930382,0.471061782,0,0,1,6,8,1,5,0,0,7
0.013089374,5.99E-05,0.5773204,7.49E-05,0.499648507,0.000328803,0,4,3,5,1,4,2,0,6
0,0.498643234,0.200018179,0.00307292,0.330967497,0,0,0,2,5,2,3,0,0,5
0.076047544,0.749382167,0.238522752,0.666528803,0.494302466,0,0.000875892,8,4,13,3,3,0,3,4
3.30E-05,0.005310276,0.142910258,0.000154962,2.08E-05,0.001745792,0,6,1,7,1,1,2,0,6
1.49E-05,0.999557912,0.372957312,0.271340042,0.498419627,0,0,1,1,3,1,2,0,0,4
0.166703456,0.003342754,0.035625233,0.149230212,0.500005728,0,0,6,1,12,1,2,0,0,4
0.142844859,0.330697442,0.666051522,9.79E-05,2.58E-05,0,0,7,3,3,1,2,0,0,5
1.13E-05,3.47E-05,3.51E-05,0.000147417,0.029805069,0.333353793,0,2,1,2,1,2,3,0,4
0.166648416,0.283277313,0.004688089,0.999879479,2.90E-05,0.499889804,0,6,5,9,1,2,2,0,6
3.33E-05,0.554602382,0.412530141,0.999925256,0.99997735,0,0,1,3,8,1,1,0,0,8
0.020476107,0.001249992,0.98063759,0.506513657,0.687568613,0.008433907,0.000345708,5,3,3,6,8,3,1,4
0.333777086,0,0.183440466,0.005750702,0.399662205,4.28E-05,0,3,0,3,1,5,1,0,4
0.222206932,0.318467365,0.039784837,0.749510164,0.57517115,4.65E-05,0.008369849,9,7,7,4,12,1,2,7
0.33103478,3.86E-05,0.111108265,0.999917626,0.499852719,0,0,3,1,9,1,2,0,0,4
0.995926619,0.666902601,0.004920131,0.001151028,0.996467233,0,0,1,3,4,1,1,0,0,6
1.16E-05,0.498902418,2.89E-05,6.60E-05,0.499985597,0,0.999895692,1,2,3,1,2,0,1,5
1.18E-05,0.999896348,3.96E-05,0.99990803,0.491963815,0,0.999907494,1,2,4,2,6,0,2,5
0.328932928,0.999950349,0.499975036,0.999928594,0.999940932,0,0,3,2,2,1,2,0,0,7
1.44E-05,0.666639412,0.001723993,0.000860783,0.271415504,5.80E-05,0,5,3,8,1,7,1,0,7
0.197669584,0.730389247,2.80E-05,0.767701278,0.24643153,9.01E-05,0,5,8,9,4,9,2,0,5
0.003464797,0.43016086,0.121152019,0.500006134,0.631502954,7.32E-05,0,10,9,16,2,8,3,0,5
0.249999487,0.49999791,0.166411778,0.999930859,0.399918091,0.000409005,0,4,2,7,2,10,1,0,5
0.38257831,0.68723534,0.273927951,0.999933004,0.141364673,0.008832957,0.500159574,7,2,11,1,7,1,2,5
7.70E-05,0.980892658,0,0.500031389,0.143098687,0,0,1,2,0,4,7,0,0,5
0,0.513173681,0.399997868,0.609066844,0.250022255,0.250032983,0,0,2,5,1,4,4,0,5
0.465129705,0.01704816,5.98E-05,0.999929667,0.020663841,0,0,2,1,3,1,1,0,0,6
1.16E-05,0.666488469,0.433228639,0.999921262,0.993779853,0,0.000879088,4,6,6,2,4,0,1,4
0.250033702,0.743988847,2.78E-05,0.499746102,0.532789976,0.999961257,0,4,3,1,2,4,1,0,7
0.0001394,0.447446195,0.001508237,0.999921799,0.999981046,0,0,2,9,4,1,1,0,0,4
0.166670342,6.28E-05,2.50E-05,0.99992013,0.222226996,0.000342691,0,6,6,7,1,9,4,0,1
0.991838396,0,0.339351398,0.709359646,0.333352989,0,0.039344162,1,0,3,1,3,0,1,3
0.704182633,0.980665743,0.441621905,0.998131355,0.575026189,0.839574436,0.988807321,6,1,9,3,5,3,1,6
0.250586476,0,0.011273771,0.994580597,0.999841571,0,0.000329639,4,0,5,2,1,0,1,8
1.25E-05,0.492951051,0.123926822,0.000835507,0.333342418,0,0.999913216,1,3,5,2,6,0,1,7
0.873149514,0.9974973,0.33336169,0.999938726,0.007651994,0,0,2,3,3,1,1,0,0,7
0.250012895,0.197704507,0.738223374,0.651870608,0.128426096,0,0,4,6,1,2,4,0,0,5
0.499986359,0.999124515,3.17E-05,0.99924767,0.285724726,0,0,2,5,1,1,2,0,0,5
2.17E-05,0.999515855,0.125031799,0.666645024,0.856913207,0,0.500185653,1,5,8,3,7,0,2,4
0.001042755,0.002757669,0.219645445,6.89E-05,2.66E-05,0,0,5,2,5,1,1,0,0,5
0.979927063,0,5.04E-05,0.161423534,0.333381384,0.000155774,0.538466573,1,0,4,1,3,3,1,4
0.857696652,0,0.003914147,0.028113836,0.428570883,0,0,1,0,1,1,7,0,0,5
0,0.74976547,0.415113886,0.999934673,0.666574667,0.000442066,0.99989152,0,4,4,1,3,1,1,7
0.467004005,0.333339803,0.797139988,0.505608863,0.666620233,0,0.99991107,3,3,5,2,6,0,1,6
1.41E-05,0.259207899,4.35E-05,0.999934077,0.33334838,0,0.022217964,1,4,1,1,3,0,2,6
0,0.666647962,0.250010032,0.999934673,0.749870427,0,0,0,3,4,1,4,0,0,7
0.999972105,0,2.04E-05,0.000180522,2.77E-05,0,0.000482253,1,0,2,1,1,0,1,4
6.67E-05,0.499991572,0.25404294,0.995371521,0.444951415,0.33334702,0.000360995,4,2,4,1,7,3,1,5
0.998086005,0,0.500013653,0.999936581,0.99998045,0,0,2,0,2,1,1,0,0,7
0.351393441,0.998419374,0.423059739,0.34017707,0.366757362,0.99801141,0,3,2,7,6,11,2,0,7
0,0.002957491,0.145550612,0.999937057,0.512434836,0,0,0,5,7,1,2,0,0,3
0.333340745,0.803640414,0.135307066,0.999052137,0.099375491,7.97E-05,0.00028267,3,4,16,2,6,4,1,7
0.039403815,0.507210895,0.250050186,0.999935865,0.97359401,0,0,3,2,4,1,2,0,0,7
0.499990382,0.814189255,0.571555009,0.000173238,0.199168793,0.000200194,0,2,2,7,1,4,1,0,4
0.999860257,0.499960392,0.499874702,0.70961674,0.447596004,0.998510301,0,2,2,6,4,9,1,0,6
0.22762432,0.601015123,0.007475596,6.02E-05,0.674407917,0.000405257,0.999899387,10,5,6,1,4,1,1,5
0.000140729,0,2.18E-05,7.60E-05,0.011333934,0.999960542,0,3,0,4,1,1,1,0,6
0.999974608,0.333662746,0.588927289,0.500040732,0.401155504,0,0,1,3,5,2,5,0,0,6
0.545319903,0.721109816,0.43178443,0.49999582,0.223471967,0.329483665,0,11,11,13,6,5,3,0,7
0.200458463,0.50052999,0.499959925,0.999898434,0.500220804,0,0,5,2,6,1,4,0,0,5
0.982165635,0.666072088,4.36E-05,0.999448985,0.818485635,0.999968469,0.998883903,1,6,3,2,7,2,1,6
3.93E-05,0.398126137,0.16411685,8.58E-05,0.520994845,0,0,4,5,10,1,7,0,0,6
5.54E-05,0.372183077,0.499991569,0.999926686,0.558686865,0,0,2,3,2,1,4,0,0,6
0.999981403,0.66992217,0.27235306,0.999929905,0.250015173,4.36E-05,0,1,3,4,1,4,1,0,7
0.999976277,0.333752104,0.280789612,0.0001032,2.62E-05,0,0,1,3,6,1,3,0,0,5
1.57E-05,0.122931134,2.17E-05,7.67E-05,0.855287433,0,0,5,3,2,1,1,0,0,4
0,0.999845028,0.999975324,0.961258014,0.499923048,0.000587457,0.510868712,0,1,1,3,4,2,2,4
3.15E-05,0.577091444,0.346377572,0.500059565,0.249878305,0.231832067,0.500192602,3,3,7,2,4,3,2,5
1.79E-05,0,2.54E-05,0.007800179,3.02E-05,5.69E-05,0,3,0,2,1,2,1,0,3
4.62E-05,0.250566187,8.15E-05,0.99992609,0.111136615,7.42E-05,0,7,4,1,1,9,1,0,3
0.200187445,0.444565792,3.80E-05,0.999332249,0.331617658,0,0.000439173,5,5,8,1,6,0,1,4
7.72E-05,4.53E-05,0.20226646,9.29E-05,0.002500203,0,0,1,1,4,1,3,0,0,5
1.30E-05,0.249954181,0.020277923,0.499043328,0.496250507,4.03E-05,0,3,4,7,4,8,1,0,5
6.90E-05,0.333991316,0.376954967,7.70E-05,0.999983907,0,0,2,3,3,1,1,0,0,5
0.362802249,0.66615907,0.622174256,0.272172861,0.714322803,0.142893301,0.000547003,16,3,16,4,7,2,2,7
1.53E-05,0.831006347,0.144688354,8.46E-05,0.976764818,0.0061132,0,3,6,14,1,3,2,0,7
5.01E-05,0.439235291,0.165883858,0.000112503,0.499247505,0,0.216771871,7,6,12,1,4,0,1,7
0,0.999941409,0.154928749,0.999941349,0.799278368,0,0,0,2,5,1,5,0,0,7
1.85E-05,0.169550506,0.115390845,9.04E-05,0.328647349,0,0,4,6,6,1,4,0,0,7
0.005440013,0.007055722,0.199930055,0.56583637,0.35908213,0,0,7,4,15,1,8,0,0,6
3.63E-05,0.001396032,0.49742901,0.996825933,0.999786615,0,0,1,1,2,1,2,0,0,8
0.179013522,0.354085445,0.108145197,0.986702472,0.750097405,0.000347012,0.500188601,11,7,15,4,8,1,2,4
1.32E-05,4.08E-05,0.185483345,9.95E-05,2.28E-05,0,0.111152165,1,4,10,2,1,0,1,4
0.989516646,0.722251698,0.999851346,7.83E-05,0.00163722,0,0,2,2,1,1,2,0,0,7
0.599994172,0.947440162,0.297334901,0.999937177,0.256705087,0.333366491,0,5,4,3,1,4,3,0,7
0.16668683,0.54375998,0.400300417,0.000192998,0.498966977,0.500697625,0,6,7,5,1,2,2,0,5
5.11E-05,0.499979936,0.017228834,0.000207048,2.19E-05,0,0,2,2,4,1,1,0,0,5
0.166593071,0.504551514,0.283698007,0.9999367,0.232576938,0,0.091716275,6,4,7,1,10,0,3,4
0.999959111,0.35946078,2.26E-05,0.500013332,0.499242348,4.45E-05,0,1,2,1,2,2,1,0,3
0,0,0.088324365,0.991075754,0.665431583,4.16E-05,0,0,0,2,1,3,2,0,3
0.18453924,0.250016004,0.161226547,0.552741357,0.333307814,0.00224013,0,4,4,6,5,9,3,0,4
0.333331901,0.979334384,0.117175711,7.36E-05,0.036498349,3.63E-05,0.000327934,3,2,6,1,2,1,1,5
0.001089203,0.499655044,0.001936663,0.580289182,0.996435493,0,0,1,2,2,4,2,0,0,5
1.38E-05,0.594952379,0.295588285,0.9999367,0.587142855,0,0.999768317,2,5,1,1,2,0,2,5
0.000110199,0.500065816,2.94E-05,0.500014406,0.277672501,0,0,3,2,5,2,7,0,0,5
0.666644332,0.497895025,0.639375569,0.999914467,0.500652881,0,0.999906778,3,2,5,2,2,0,1,8
2.51E-05,0.666641622,0.000794736,0.999688148,0.509990318,0,0.999827504,3,3,3,1,6,0,1,4
0.200052128,0.498809582,0.000125404,0.000531652,0.330896139,0.264524457,0.999889493,5,4,6,2,3,5,1,4
0.999979496,0.987116456,0.797318698,0.188733965,0.949045122,0,0,1,3,5,1,2,0,0,6
0,0.9844455,0.187231261,7.02E-05,0.499954981,0.000161147,0.990420461,0,5,6,1,2,1,1,3
0.333367222,0.420993679,0.182009325,7.09E-05,0.414622987,0.499998498,0,6,7,11,1,4,2,0,7
0.428763916,0.488945748,0.199862745,0.500031304,0.576880782,0,0.731053233,7,11,10,6,13,0,1,5
0,0.9999547,0.33333821,0.999930143,0.499996444,0,0,0,1,3,1,2,0,0,6
2.23E-05,0.362559761,0.097671126,7.42E-05,0.729543132,0.333462236,0.000282361,2,5,11,1,7,3,1,9
0.119879866,0.433242375,0.298193184,0.99975723,0.499693926,0,0.500148499,9,3,10,1,4,0,2,8
0.26506447,0.999847859,0.523655593,0.999920011,0.665260968,0.00087845,0,4,2,4,1,3,1,0,9
0.331181022,0.087974111,0.001021216,0.789686024,0.98668611,0,0.999887466,12,2,5,1,1,0,1,7
0.999983311,0.41722255,0.12561289,0.666638062,0.282406864,0,0,1,3,8,3,7,0,0,7
0.109038778,0,0.170709577,0.499352509,0.646401049,4.12E-05,0,9,0,4,2,3,1,0,8
0.002781868,0.000413582,3.88E-05,0.040338609,0.499999996,0,0.115380692,2,2,3,1,2,0,2,7
0.999985576,0.953345209,0.333348313,0.999930024,0.25725746,0,0,1,2,3,1,4,0,0,4
0.003381466,0.559716621,0.000124722,0.665709888,0.44305537,4.07E-05,0.417002508,7,6,10,3,5,1,2,4
0.133342522,0.702054517,0.207957426,0.662566128,0.555687371,0.198683943,0.666628876,15,7,15,3,9,5,3,6
0.332323029,0.996765256,0.200017338,0.999683946,0.927163661,0,0,3,1,5,2,1,0,0,6
0.211710926,0.657251232,0.276656692,0.999670684,0.665951305,3.31E-05,0.025606584,5,3,5,2,6,1,1,5
0.292227934,0,4.49E-05,8.86E-05,0.50000391,0,0,3,0,1,1,2,0,0,7
0.333296319,0.666078441,0.500006854,0.008029746,2.36E-05,0,0,3,3,2,1,4,0,0,5
0,0.337028502,0.05633303,0.500005325,0.33423454,0,0,0,9,8,2,9,0,0,5
0.119359701,0.49638964,0.143142655,6.67E-05,2.56E-05,7.38E-05,0.000555963,9,2,7,1,2,1,1,7
0.333381961,0.003563816,0.240825107,0.999928474,0.99952507,0,0,3,1,8,1,1,0,0,6
0.250006905,0.001927453,0.00012743,0.893825948,0.481414631,0,0,4,1,3,2,4,0,0,8
1.28E-05,0.19185014,5.15E-05,8.24E-05,0.2054047,0.003353345,0.999913573,3,3,2,2,4,2,1,4
0.400206612,0.001025635,0.500000741,0.0002142,0.999978662,0,0.000708762,5,3,4,1,1,0,1,5
0.060452624,0.112860695,2.60E-05,0.014509974,0.024508597,0,0.999894977,4,2,1,1,1,0,1,5
0.007484919,0,0.366528664,0.999882579,0.999982715,5.75E-05,0.99990356,1,0,3,1,1,1,1,6
0.025779662,0.67075456,0.096384879,0.534617398,0.642634866,0.309298168,0.999896288,14,8,9,2,8,5,1,7
0.002121967,0.042226128,0.247942768,0.999933958,0.735191792,0,0,3,2,4,1,3,0,0,6
0.33335398,0.192547611,0.178793,0.9999367,0.391089669,0.980228603,0,3,5,10,1,5,1,0,3
0.493571142,0.125778497,0.304440393,0.999932885,0.499999759,4.05E-05,0,2,3,3,1,4,1,0,2
1.80E-05,0.475062057,0.013633428,0.988435268,0.783480376,4.46E-05,0.99990809,7,3,10,1,2,2,1,4
1.36E-05,0.006614405,5.14E-05,0.999920011,0.400032955,0,0,2,1,4,1,5,0,0,5
1.78E-05,0.333321474,0.166679826,0.996207476,0.003784636,0,0,4,3,6,1,3,0,0,4
8.28E-05,0.453211781,0.455544973,0.000103868,0.079930739,0.167729303,0,1,3,3,1,3,1,0,5
1.82E-05,0.415659527,0.154448505,0.000230927,0.191831576,0.570632797,0.00028561,11,11,10,2,9,3,1,4
0.164380921,0.599822985,0.00939576,0.698108196,0.599617561,4.81E-05,0.999450028,6,5,4,1,5,1,2,4
0.100238738,0.253368683,0.199256257,0.353719473,0.272947738,0.000475796,0.430116151,19,12,15,1,22,3,7,6
0,0.999949574,0.016579912,0.999880195,0.999962568,0.499996833,0,0,1,9,1,1,2,0,5
0,0.669504603,0.002897129,0.33540274,0.428164281,0,0,0,3,3,3,7,0,0,4
0.800302634,0.998837161,0.283978746,0.99987042,0.999961674,0.353553414,0,5,5,7,1,2,3,0,7
2.34E-05,0.499878707,0.218541099,0.725450254,0.500057783,0,0,1,4,11,5,4,0,0,6
0.562768429,0.999780118,0.49972058,0.9998191,0.392690816,0,0.999902368,7,3,6,1,3,0,1,5
0.251122243,0.830550471,0.333341677,0.333374217,0.003338002,3.63E-05,0.000463089,4,6,3,3,2,1,2,6
0.143086124,0.804718215,3.13E-05,0.999931991,0.998768777,0,0,7,4,3,2,2,0,0,5
0.249428901,0.463388474,0.111127828,0.499654193,0.517135401,0,0,12,8,9,2,8,0,0,6
0.999944806,0.066243244,0.333760337,0.333369902,0.999854088,0,0,1,4,6,3,1,0,0,6
0.491773835,0.999765098,0.000163017,0.000134142,0.0001071,0,0,2,1,3,1,2,0,0,4
1.75E-05,0.499635069,2.20E-05,0.00010178,0.000529904,0,0,2,2,4,2,2,0,0,8
0.200008702,0.567501327,0.249590217,0.276249173,0.166965394,9.29E-05,0,5,5,8,4,6,4,0,5
0.084284848,0.492583767,0.226952611,0.999932289,0.31076756,5.74E-05,0.050340777,12,5,18,1,10,1,2,7
0.499995226,0.999926209,0.333307766,0.597987473,0.665906075,0.999932408,0,2,1,3,1,3,1,0,6
0.999985456,0.513115165,0.19508266,0.999810159,0.641306098,7.55E-05,0,1,2,6,1,3,3,0,6
0.000162769,3.66E-05,0.093703759,0.854488015,3.09E-05,0,0.000287015,1,2,8,1,4,0,1,5
0.283901253,0.048643265,1.97E-05,0.890724003,0.599912611,0.496177332,0,7,1,4,1,5,2,0,6
0.250012986,0.343501946,0.125147588,0.904741327,0.553573734,0,0.999825448,4,3,8,3,9,0,2,4
1.17E-05,4.17E-05,0.687964365,0.999932051,0.499999238,0,0,2,1,4,1,2,0,0,6
0.224941673,0.333216486,0.12617839,7.57E-05,0.342980918,0.00011818,0,3,3,8,1,9,3,0,4
0.991702735,0,0.999974489,0.999926805,0.999688864,0,0,1,0,1,1,1,0,0,8
0.99951303,0.973856151,0.258640285,7.28E-05,2.44E-05,3.74E-05,0,1,1,4,1,4,1,0,4
0.399566838,0.995211393,0.228480873,0.165504338,0.166697219,0,0,5,2,9,2,12,0,0,5
0.499998307,0.630358888,0.114191926,0.625087678,0.40277331,0,0.999662399,2,5,7,2,9,0,1,5
0.333356558,0.999921083,0.866350412,0.999935627,0.999539892,0,0,3,1,2,1,3,0,0,6
0.49997594,0.666490802,0.792054091,0.999931335,0.999976516,0,0.979146123,4,3,5,1,1,0,1,7
0.200005681,0.566431396,0.250087224,0.999170899,0.999835932,0,0.999879956,5,8,8,3,5,0,1,7
0.056834897,0.508719237,0.501112552,0.626711666,0.736625927,0.001781025,0.999903738,3,4,6,5,12,1,2,8
0.28567806,0.717650157,0.26756499,0.960077494,0.561027091,0.180908357,0.000468868,7,8,6,2,5,3,1,5
0.250007003,0.755144686,0.250007771,0.9999156,0.997149765,0,0,4,3,4,1,1,0,0,6
0.126595813,0.001594587,0.00131573,0.000146928,0.333324563,0,0,3,1,6,1,3,0,0,4
0.188713171,0.499972834,0.164071991,0.999936223,0.659331309,0.499841588,0.73001951,7,2,6,1,6,2,1,4
0.427989202,0.201505008,0.334355467,0.500018582,0.799845717,0,0,7,5,9,2,5,0,0,5
0.499971842,0.333099072,3.67E-05,0.438275629,0.308968252,0,0.000431962,4,6,6,5,10,0,2,4
0.504897238,0.989537686,0.990914494,0.500017411,1.98E-05,4.80E-05,0,4,2,2,2,1,1,0,6
0.500003354,0.499914559,0.168493425,0.406913693,0.087956768,0,0,2,8,5,5,4,0,0,5
0.500007131,0.993452942,0.061944272,0.040665183,0.333378337,0.999971986,0.000304579,2,5,8,1,3,1,1,6
0.499997798,0.759168299,0.154044848,0.99993211,0.87056886,0.000164303,0.33366114,4,4,13,2,7,5,3,10
0.325734973,3.74E-05,6.88E-05,0.000116111,0.283459194,0,0,3,1,6,1,2,0,0,5
0.000204593,0,0.036513987,0.00427832,0.499996878,0,0,3,0,5,1,4,0,0,3
1.31E-05,0.499898154,2.16E-05,0.499996174,0.591023698,0.999687612,0,2,4,2,2,4,2,0,6
0.999981046,0.799916491,0.000978476,0.999931256,0.994611993,0,0.999912381,1,4,3,3,4,0,1,7
2.39E-05,0.499019919,0.134300947,0.448260186,0.367319514,3.67E-05,0.999909759,4,2,8,2,5,1,1,6
0.001486715,0.026949835,0.000837644,5.86E-05,0.004583125,4.00E-05,0,8,4,4,1,3,2,0,4
0.333341411,0.980063748,0.264440255,0.999920209,0.499998093,0,0,3,5,4,3,2,0,0,8
2.59E-05,0.357113368,0.499999308,0.499790325,0.333329595,0.014622575,0,1,3,2,2,3,2,0,7
1.24E-05,0.499681734,2.48E-05,6.65E-05,0.499919221,0,0.000300724,5,4,4,2,6,0,1,6
0.981178343,3.88E-05,0.544454208,0.999927521,0.336583721,0,0,1,1,4,1,3,0,0,7
0.000151905,0.649060205,0.112806017,0.999927521,0.333340135,0,0,1,2,8,1,3,0,0,7
0.333353079,7.32E-05,0.054442381,0.999915719,0.666632055,0,0,3,1,2,1,3,0,0,6
0.062537852,0.004114262,0.111833493,0.500545719,0.107612382,0.000221139,0,16,5,9,2,10,1,0,8
0,0.743604769,0.200131568,0.499990442,0.305813956,4.51E-05,0.039060819,0,3,5,2,6,2,2,6
0.999977708,0.757499315,0.374726844,0.693253341,0.32683635,0,0,1,4,8,3,6,0,0,6
2.55E-05,3.60E-05,4.49E-05,0.208087751,2.07E-05,0,0,4,1,2,2,2,0,0,6
0.333907314,0.527644701,0.499991878,0.999934713,0.519585841,0,0,3,2,4,3,4,0,0,7
1.77E-05,0.970978975,0.000695334,0.999897778,0.999978602,0,0,3,1,5,2,2,0,0,6
0.970998436,0.650612341,0.153223441,0.995361388,0.581563897,0,0,2,4,3,1,2,0,0,6
0.99979943,0.244772315,0.529716926,0.995095929,0.500000624,0,0.000278204,2,1,6,3,6,0,1,5
0.2860688,0.999949932,0.142866481,7.42E-05,3.59E-05,0.671891756,0,7,1,7,1,1,3,0,8
1.66E-05,0.339501751,0.366063736,0.706666604,0.111164236,0.012167117,0.000287382,1,3,9,3,9,2,1,4
2.19E-05,0.999853015,2.19E-05,0.999900699,0.060613725,5.42E-05,0,4,1,5,1,3,2,0,2
0.332415474,0.999863466,0.647735652,0.999938011,0.999720792,0,0,13,3,9,1,3,0,0,7
0.251403152,0.001165318,0.330358217,0.999921799,0.346086918,0,0,4,2,6,1,9,0,0,6
1.34E-05,0.014067555,2.14E-05,0.99992907,0.666245792,0,0,2,1,2,1,3,0,0,4
2.08E-05,0.646347282,0.091202731,0.999936163,0.400833764,0.454438458,0.000350108,9,10,11,2,6,2,1,4
0.19124691,0.680501933,0.333806697,0.999930859,0.999983072,0,0,2,3,12,1,1,0,0,8
5.36E-05,0,0.131024726,0.333372852,0.332138948,0.584428318,0,5,0,16,3,3,3,0,8
0.249932995,0,2.13E-05,0.000116694,0.250013672,0,0,4,0,3,1,4,0,0,6
1.06E-05,0.983561456,0.333338978,0.999934077,0.99998045,0,0,1,1,3,1,1,0,0,5
2.80E-05,0.481575334,2.06E-05,6.82E-05,2.53E-05,0,0,3,4,4,1,4,0,0,3
1.55E-05,3.96E-05,0.208175406,0.999899447,0.586113699,4.62E-05,0.999893188,6,1,4,2,5,1,1,5
3.37E-05,0,0,0.996157348,0.999938607,0,0,2,0,0,1,2,0,0,6
0.497582041,0.447108202,0.108726975,0.000222636,0.333399901,0.990058124,0.073469445,2,2,9,1,6,1,1,5
0.419498765,0.568994574,0.210841351,0.976546109,0.599945925,0,0,4,2,5,1,5,0,0,6
2.92E-05,0,0.030981042,0.020584236,0.001919088,0,0.999871016,3,0,6,2,1,0,1,5
0.000214568,0.99977845,0.500065024,0.997481108,0.056146421,0,0,1,2,2,2,1,0,0,5
2.22E-05,0.498402795,0.143029333,7.46E-05,0.994522691,3.87E-05,0.333500983,3,4,7,1,1,1,3,6
0.999982595,0.996783137,1.97E-05,0.001461568,0.500023012,0,0,1,1,2,1,2,0,0,9
0.10609102,0.636778532,0.000232201,0.749999571,0.493656016,3.35E-05,0,9,4,10,4,10,2,0,4
0.283618298,0.367833279,0.13426737,0.706814256,0.749900711,0.315693698,0.001626733,13,9,12,6,4,3,1,5
0.00123366,0.734309749,0.161222131,0.002111311,0.356627623,7.34E-05,0.499028637,4,6,11,1,16,1,6,7
1.73E-05,0.505787418,0.000447795,0.501645133,0.203654852,0.041431655,0,3,8,6,2,7,2,0,5
1.47E-05,0.998957276,0.478582656,9.01E-05,0.216702273,0.01000304,0.005967896,2,1,2,2,4,1,2,4
2.93E-05,0.499997454,0.527892905,0.999781966,0.566605483,0.999933958,0.998234987,4,4,7,2,7,1,1,5
0.00034274,0.333200019,0.309198147,0.351925498,0.505104376,0,0.000366464,6,3,4,3,4,0,1,5
0.002521459,0.250019039,2.01E-05,0.001845198,0.331616978,0,0.344093173,4,4,1,1,3,0,2,3
0.00018677,0,2.80E-05,0.999572515,0.999134868,0.00015489,0,6,0,6,2,2,1,0,3
0.101213335,0.51754817,0.0065039,0.999935269,0.501030536,0,0,3,2,4,1,2,0,0,5
0.372847806,0.999762952,0.377019546,0.671480261,0.764630765,0.002001108,0,3,1,7,3,3,1,0,8
4.03E-05,0,0.291538444,0.000785098,0.599811832,0,0.005739722,1,0,3,1,5,0,1,7
0,0.392936365,0,7.08E-05,9.60E-05,5.31E-05,0.000301812,0,5,0,1,3,1,1,4
5.76E-05,8.20E-05,0.999973059,0.999931455,0.000366286,0,0,2,1,1,1,3,0,0,3
0.199815492,0.333281359,0.110057947,0.025206937,0.333525574,8.42E-05,0.000273813,5,3,9,1,3,1,1,3
0.500005593,0.009742778,0.665940414,0.998535514,0.999972224,0,0.932076573,4,1,6,1,2,0,1,6
0.325709993,0.53242845,0.369932415,0.259636163,0.496753491,0,0,6,6,7,5,2,0,0,6
0.200000262,0.691352954,0.100086848,0.505968867,0.274693879,0,0.264730185,5,3,10,2,4,0,1,6
0.666618465,0.435613692,2.54E-05,0.621674557,0.509661,0.999846101,0,3,4,4,4,3,1,0,6
0.499864417,0.999798954,0.999973655,0.999854684,0.999978423,0,0,2,2,1,1,1,0,0,6
0.216959531,0.650460212,0.159917199,0.999917984,0.341192599,0.000122203,0,12,6,15,2,3,5,0,6
0.227823741,0.403857185,0.291627917,7.50E-05,0.185610248,0.000214099,0.200832989,7,5,7,1,10,1,5,7
0.499949262,4.74E-05,0.25029218,0.142737672,3.19E-05,0,0,2,2,4,1,1,0,0,6
0.99998039,3.63E-05,0.999886155,0.999922991,0.37205006,0,0.644376561,2,1,2,1,3,0,3,7
1.66E-05,0.000217705,0.237217104,0.021942174,0.256530939,3.99E-05,0,6,2,8,1,4,1,0,6
0.166688051,0,0.176235495,0.999929547,0.66666084,0.186531022,0,6,0,6,2,3,2,0,6
0.499967732,0,2.36E-05,0.500017919,0.999981284,4.67E-05,0,4,0,2,2,1,2,0,4
0.209891005,0.341935632,0.12441786,0.498276923,0.333987198,0,0,5,6,8,2,12,0,0,6
0.076609567,0.904881179,0.20125064,0.400997818,0.010033095,0.031110678,0.525527751,9,3,14,1,6,4,5,5
0.333339115,0.497970172,0.017688771,0.596255958,0.99994572,4.20E-05,0.003451781,3,4,5,1,3,1,1,7
0.999982715,0.999765337,3.05E-05,0.999929309,0.999978065,0,0,1,1,8,2,2,0,0,6
3.69E-05,0.347239561,0.115045878,0.999919295,0.500006932,4.29E-05,0.333539929,3,3,7,1,2,2,3,3
0.509613103,0.999953866,0.218395536,0.99992466,0.500002421,0,0,2,1,5,1,2,0,0,7
